source_row,province_code,province_name,canton_code,canton_name,parish_code,parish_name,parish_classification,is_active
346,08,ESMERALDAS,0802,ELOY ALFARO,080258,SAN FRANCISCO DE ONZOLE,rural,True
347,08,ESMERALDAS,0802,ELOY ALFARO,080259,SANTO DOMINGO DE ONZOLE,rural,True
348,08,ESMERALDAS,0802,ELOY ALFARO,080260,SELVA ALEGRE,rural,True
349,08,ESMERALDAS,0802,ELOY ALFARO,080261,TELEMBÍ,rural,True
350,08,ESMERALDAS,0802,ELOY ALFARO,080262,COLÓN ELOY DEL MARÍA,rural,True
351,08,ESMERALDAS,0802,ELOY ALFARO,080263,SAN JOSÉ DE CAYAPAS,rural,True
352,08,ESMERALDAS,0802,ELOY ALFARO,080264,TIMBIRÉ,rural,True
353,08,ESMERALDAS,0802,ELOY ALFARO,080265,SANTA LUCÍA DE LAS PEÑAS,rural,True
354,08,ESMERALDAS,0803,MUISNE,080350,MUISNE,cabecera_cantonal,True
355,08,ESMERALDAS,0803,MUISNE,080351,BOLÍVAR,rural,True
356,08,ESMERALDAS,0803,MUISNE,080352,DAULE,rural,True
357,08,ESMERALDAS,0803,MUISNE,080353,GALERA,rural,True
358,08,ESMERALDAS,0803,MUISNE,080354,QUINGUE,rural,True
359,08,ESMERALDAS,0803,MUISNE,080355,SÁLIMA,rural,True
360,08,ESMERALDAS,0803,MUISNE,080356,SAN FRANCISCO,rural,True
361,08,ESMERALDAS,0803,MUISNE,080357,SAN GREGORIO,rural,True
362,08,ESMERALDAS,0803,MUISNE,080358,SAN JOSÉ DE CHAMANGA,rural,True
363,08,ESMERALDAS,0804,QUININDÉ,080450,ROSA ZÁRATE,cabecera_cantonal,True
364,08,ESMERALDAS,0804,QUININDÉ,080451,CUBE,rural,True
365,08,ESMERALDAS,0804,QUININDÉ,080452,CHURA,rural,True
366,08,ESMERALDAS,0804,QUININDÉ,080453,MALIMPIA,rural,True
367,08,ESMERALDAS,0804,QUININDÉ,080454,VICHE,rural,True
368,08,ESMERALDAS,0804,QUININDÉ,080455,LA UNIÓN,rural,True
369,08,ESMERALDAS,0805,SAN LORENZO,080550,SAN LORENZO,cabecera_cantonal,True
370,08,ESMERALDAS,0805,SAN LORENZO,080551,ALTO TAMBO,rural,True
371,08,ESMERALDAS,0805,SAN LORENZO,080552,ANCÓN,rural,True
372,08,ESMERALDAS,0805,SAN LORENZO,080553,CALDERÓN,rural,True
373,08,ESMERALDAS,0805,SAN LORENZO,080554,CARONDELET,rural,True
374,08,ESMERALDAS,0805,SAN LORENZO,080555,5 DE JUNIO,rural,True
375,08,ESMERALDAS,0805,SAN LORENZO,080556,CONCEPCIÓN,rural,True
376,08,ESMERALDAS,0805,SAN LORENZO,080557,MATAJE,rural,True
377,08,ESMERALDAS,0805,SAN LORENZO,080558,SAN JAVIER DE CACHAVÍ,rural,True
378,08,ESMERALDAS,0805,SAN LORENZO,080559,SANTA RITA,rural,True
379,08,ESMERALDAS,0805,SAN LORENZO,080560,TAMBILLO,rural,True
380,08,ESMERALDAS,0805,SAN LORENZO,080561,TULULBÍ,rural,True
381,08,ESMERALDAS,0805,SAN LORENZO,080562,URBINA,rural,True
382,08,ESMERALDAS,0806,ATACAMES,080650,ATACAMES,cabecera_cantonal,True
383,08,ESMERALDAS,0806,ATACAMES,080651,LA UNIÓN,rural,True
384,08,ESMERALDAS,0806,ATACAMES,080652,SÚA,rural,True
385,08,ESMERALDAS,0806,ATACAMES,080653,TONCHIGÜE,rural,True
386,08,ESMERALDAS,0806,ATACAMES,080654,TONSUPA,rural,True
387,08,ESMERALDAS,0807,RIOVERDE,080750,RIOVERDE,cabecera_cantonal,True
388,08,ESMERALDAS,0807,RIOVERDE,080751,CHONTADURO,rural,True
389,08,ESMERALDAS,0807,RIOVERDE,080752,CHUMUNDÉ,rural,True
390,08,ESMERALDAS,0807,RIOVERDE,080753,LAGARTO,rural,True
391,08,ESMERALDAS,0807,RIOVERDE,080754,MONTALVO,rural,True
392,08,ESMERALDAS,0807,RIOVERDE,080755,ROCAFUERTE,rural,True
393,09,GUAYAS,0901,GUAYAQUIL,090150,GUAYAQUIL,cabecera_cantonal,True
394,09,GUAYAS,0901,GUAYAQUIL,090152,JUAN GÓMEZ RENDÓN,rural,True
395,09,GUAYAS,0901,GUAYAQUIL,090153,MORRO,rural,True
396,09,GUAYAS,0901,GUAYAQUIL,090156,POSORJA,rural,True
397,09,GUAYAS,0901,GUAYAQUIL,090157,PUNÁ,rural,True
398,09,GUAYAS,0901,GUAYAQUIL,090158,TENGUEL,rural,True
399,09,GUAYAS,0902,ALFREDO BAQUERIZO MORENO (JUJÁN),090250,ALFREDO BAQUERIZO MORENO (JUJÁN),cabecera_cantonal,True
400,09,GUAYAS,0903,BALAO,090350,BALAO,cabecera_cantonal,True
401,09,GUAYAS,0904,BALZAR,090450,BALZAR,cabecera_cantonal,True
402,09,GUAYAS,0905,COLIMES,090550,COLIMES,cabecera_cantonal,True
403,09,GUAYAS,0905,COLIMES,090551,SAN JACINTO,rural,True
404,09,GUAYAS,0906,DAULE,090650,DAULE,cabecera_cantonal,True
405,09,GUAYAS,0906,DAULE,090652,JUAN BAUTISTA AGUIRRE,rural,True
406,09,GUAYAS,0906,DAULE,090653,LAUREL,rural,True
407,09,GUAYAS,0906,DAULE,090654,LIMONAL,rural,True
408,09,GUAYAS,0906,DAULE,090656,LOS LOJAS,rural,True
409,09,GUAYAS,0907,DURÁN,090750,ELOY ALFARO,cabecera_cantonal,True
410,09,GUAYAS,0908,EL EMPALME,090850,VELASCO IBARRA,cabecera_cantonal,True
411,09,GUAYAS,0908,EL EMPALME,090851,GUAYAS,rural,True
412,09,GUAYAS,0908,EL EMPALME,090852,EL ROSARIO,rural,True
413,09,GUAYAS,0909,EL TRIUNFO,090950,EL TRIUNFO,cabecera_cantonal,True
414,09,GUAYAS,0910,MILAGRO,091050,MILAGRO,cabecera_cantonal,True
415,09,GUAYAS,0910,MILAGRO,091051,CHOBO,rural,True
416,09,GUAYAS,0910,MILAGRO,091053,MARISCAL SUCRE,rural,True
417,09,GUAYAS,0910,MILAGRO,091054,ROBERTO ASTUDILLO,rural,True
418,09,GUAYAS,0911,NARANJAL,091150,NARANJAL,cabecera_cantonal,True
419,09,GUAYAS,0911,NARANJAL,091151,JESÚS MARÍA,rural,True
420,09,GUAYAS,0911,NARANJAL,091152,SAN CARLOS,rural,True
421,09,GUAYAS,0911,NARANJAL,091153,SANTA ROSA DE FLANDES,rural,True
422,09,GUAYAS,0911,NARANJAL,091154,TAURA,rural,True
423,09,GUAYAS,0912,NARANJITO,091250,NARANJITO,cabecera_cantonal,True
424,09,GUAYAS,0913,PALESTINA,091350,PALESTINA,cabecera_cantonal,True
425,09,GUAYAS,0914,PEDRO CARBO,091450,PEDRO CARBO,cabecera_cantonal,True
426,09,GUAYAS,0914,PEDRO CARBO,091451,VALLE DE LA VIRGEN,rural,True
427,09,GUAYAS,0914,PEDRO CARBO,091452,SABANILLA,rural,True
428,09,GUAYAS,0916,SAMBORONDÓN,091650,SAMBORONDÓN,cabecera_cantonal,True
429,09,GUAYAS,0916,SAMBORONDÓN,091651,TARIFA,rural,True
430,09,GUAYAS,0918,SANTA LUCÍA,091850,SANTA LUCÍA,cabecera_cantonal,True
431,09,GUAYAS,0919,SALITRE,091950,EL SALITRE,cabecera_cantonal,True
432,09,GUAYAS,0919,SALITRE,091951,GENERAL VERNAZA,rural,True
433,09,GUAYAS,0919,SALITRE,091952,LA VICTORIA,rural,True
434,09,GUAYAS,0919,SALITRE,091953,JUNQUILLAL,rural,True
435,09,GUAYAS,0920,SAN JACINTO DE YAGUACHI,092050,SAN JACINTO DE YAGUACHI,cabecera_cantonal,True
436,09,GUAYAS,0920,SAN JACINTO DE YAGUACHI,092053,GENERAL PEDRO J. MONTERO,rural,True
437,09,GUAYAS,0920,SAN JACINTO DE YAGUACHI,092055,YAGUACHI VIEJO,rural,True
438,09,GUAYAS,0920,SAN JACINTO DE YAGUACHI,092056,VIRGEN DE FÁTIMA,rural,True
439,09,GUAYAS,0921,PLAYAS,092150,GENERAL VILLAMIL,cabecera_cantonal,True
440,09,GUAYAS,0922,SIMÓN BOLÍVAR,092250,SIMÓN BOLÍVAR,cabecera_cantonal,True
441,09,GUAYAS,0922,SIMÓN BOLÍVAR,092251,CORONEL LORENZO DE GARAYCOA,rural,True
442,09,GUAYAS,0923,CORONEL MARCELINO MARIDUEÑA,092350,CORONEL MARCELINO MARIDUEÑA,cabecera_cantonal,True
443,09,GUAYAS,0924,LOMAS DE SARGENTILLO,092450,LOMAS DE SARGENTILLO,cabecera_cantonal,True
444,09,GUAYAS,0925,NOBOL,092550,NARCISA DE JESÚS,cabecera_cantonal,True
445,09,GUAYAS,0927,GENERAL ANTONIO ELIZALDE,092750,GENERAL ANTONIO ELIZALDE,cabecera_cantonal,True
446,09,GUAYAS,0928,ISIDRO AYORA,092850,ISIDRO AYORA,cabecera_cantonal,True
447,10,IMBABURA,1001,IBARRA,100150,SAN MIGUEL DE IBARRA,cabecera_cantonal,True
448,10,IMBABURA,1001,IBARRA,100151,AMBUQUÍ,rural,True
449,10,IMBABURA,1001,IBARRA,100152,ANGOCHAGUA,rural,True
450,10,IMBABURA,1001,IBARRA,100153,LA CAROLINA,rural,True
451,10,IMBABURA,1001,IBARRA,100154,LA ESPERANZA,rural,True
452,10,IMBABURA,1001,IBARRA,100155,LITA,rural,True
453,10,IMBABURA,1001,IBARRA,100156,SALINAS,rural,True
454,10,IMBABURA,1001,IBARRA,100157,SAN ANTONIO,rural,True
455,10,IMBABURA,1002,ANTONIO ANTE,100250,ATUNTAQUI,cabecera_cantonal,True
456,10,IMBABURA,1002,ANTONIO ANTE,100251,IMBAYA,rural,True
457,10,IMBABURA,1002,ANTONIO ANTE,100252,SAN FRANCISCO DE NATABUELA,rural,True
458,10,IMBABURA,1002,ANTONIO ANTE,100253,SAN JOSÉ DE CHALTURA,rural,True
459,10,IMBABURA,1002,ANTONIO ANTE,100254,SAN ROQUE,rural,True
460,10,IMBABURA,1003,COTACACHI,100350,COTACACHI,cabecera_cantonal,True
461,10,IMBABURA,1003,COTACACHI,100351,APUELA,rural,True
462,10,IMBABURA,1003,COTACACHI,100352,GARCÍA MORENO,rural,True
463,10,IMBABURA,1003,COTACACHI,100353,IMANTAG,rural,True
464,10,IMBABURA,1003,COTACACHI,100354,PEÑAHERRERA,rural,True
465,10,IMBABURA,1003,COTACACHI,100355,PLAZA GUTIÉRREZ,rural,True
466,10,IMBABURA,1003,COTACACHI,100356,QUIROGA,rural,True
467,10,IMBABURA,1003,COTACACHI,100357,SEIS DE JULIO DE CUELLAJE,rural,True
468,10,IMBABURA,1003,COTACACHI,100358,VACAS GALINDO,rural,True
469,10,IMBABURA,1004,OTAVALO,100450,OTAVALO,cabecera_cantonal,True
470,10,IMBABURA,1004,OTAVALO,100451,DR. MIGUEL EGAS CABEZAS,rural,True
471,10,IMBABURA,1004,OTAVALO,100452,EUGENIO ESPEJO,rural,True
472,10,IMBABURA,1004,OTAVALO,100453,GONZÁLEZ SUÁREZ,rural,True
473,10,IMBABURA,1004,OTAVALO,100454,PATAQUÍ,rural,True
474,10,IMBABURA,1004,OTAVALO,100455,SAN JOSÉ DE QUICHINCHE,rural,True
475,10,IMBABURA,1004,OTAVALO,100456,SAN JUAN DE ILUMÁN,rural,True
476,10,IMBABURA,1004,OTAVALO,100457,SAN PABLO,rural,True
477,10,IMBABURA,1004,OTAVALO,100458,SAN RAFAEL,rural,True
478,10,IMBABURA,1004,OTAVALO,100459,SELVA ALEGRE,rural,True
479,10,IMBABURA,1005,PIMAMPIRO,100550,PIMAMPIRO,cabecera_cantonal,True
480,10,IMBABURA,1005,PIMAMPIRO,100551,CHUGÁ,rural,True
481,10,IMBABURA,1005,PIMAMPIRO,100552,MARIANO ACOSTA,rural,True
482,10,IMBABURA,1005,PIMAMPIRO,100553,SAN FRANCISCO DE SIGSIPAMBA,rural,True
483,10,IMBABURA,1006,SAN MIGUEL DE URCUQUÍ,100650,URCUQUÍ,cabecera_cantonal,True
484,10,IMBABURA,1006,SAN MIGUEL DE URCUQUÍ,100651,CAHUASQUÍ,rural,True
485,10,IMBABURA,1006,SAN MIGUEL DE URCUQUÍ,100652,LA MERCED DE BUENOS AIRES,rural,True
486,10,IMBABURA,1006,SAN MIGUEL DE URCUQUÍ,100653,PABLO ARENAS,rural,True
487,10,IMBABURA,1006,SAN MIGUEL DE URCUQUÍ,100654,SAN BLAS,rural,True
488,10,IMBABURA,1006,SAN MIGUEL DE URCUQUÍ,100655,TUMBABIRO,rural,True
489,11,LOJA,1101,LOJA,110150,LOJA,cabecera_cantonal,True
490,11,LOJA,1101,LOJA,110151,CHANTACO,rural,True
491,11,LOJA,1101,LOJA,110152,CHUQUIRIBAMBA,rural,True
492,11,LOJA,1101,LOJA,110153,EL CISNE,rural,True
493,11,LOJA,1101,LOJA,110154,GUALEL,rural,True
494,11,LOJA,1101,LOJA,110155,JIMBILLA,rural,True
495,11,LOJA,1101,LOJA,110156,MALACATOS,rural,True
496,11,LOJA,1101,LOJA,110157,SAN LUCAS,rural,True
497,11,LOJA,1101,LOJA,110158,SAN PEDRO DE VILCABAMBA,rural,True
498,11,LOJA,1101,LOJA,110159,SANTIAGO,rural,True
499,11,LOJA,1101,LOJA,110160,TAQUIL,rural,True
500,11,LOJA,1101,LOJA,110161,VILCABAMBA,rural,True
501,11,LOJA,1101,LOJA,110162,YANGANA,rural,True
502,11,LOJA,1101,LOJA,110163,QUINARA,rural,True
503,11,LOJA,1102,CALVAS,110250,CARIAMANGA,cabecera_cantonal,True
504,11,LOJA,1102,CALVAS,110251,COLAISACA,rural,True
505,11,LOJA,1102,CALVAS,110252,EL LUCERO,rural,True
506,11,LOJA,1102,CALVAS,110253,UTUANA,rural,True
507,11,LOJA,1102,CALVAS,110254,SANGUILLÍN,rural,True
508,11,LOJA,1103,CATAMAYO,110350,CATAMAYO,cabecera_cantonal,True
509,11,LOJA,1103,CATAMAYO,110351,EL TAMBO,rural,True
510,11,LOJA,1103,CATAMAYO,110352,GUAYQUICHUMA,rural,True
511,11,LOJA,1103,CATAMAYO,110353,SAN PEDRO DE LA BENDITA,rural,True
512,11,LOJA,1103,CATAMAYO,110354,ZAMBI,rural,True
513,11,LOJA,1104,CELICA,110450,CELICA,cabecera_cantonal,True
514,11,LOJA,1104,CELICA,110451,CRUZPAMBA,rural,True
515,11,LOJA,1104,CELICA,110455,PÓZUL,rural,True
516,11,LOJA,1104,CELICA,110456,SABANILLA,rural,True
517,11,LOJA,1104,CELICA,110457,TENIENTE MAXIMILIANO RODRÍGUEZ LOAIZA,rural,True
518,11,LOJA,1105,CHAGUARPAMBA,110550,CHAGUARPAMBA,cabecera_cantonal,True
519,11,LOJA,1105,CHAGUARPAMBA,110551,BUENAVISTA,rural,True
520,11,LOJA,1105,CHAGUARPAMBA,110552,EL ROSARIO,rural,True
521,11,LOJA,1105,CHAGUARPAMBA,110553,SANTA RUFINA,rural,True
522,11,LOJA,1105,CHAGUARPAMBA,110554,AMARILLOS,rural,True
523,11,LOJA,1106,ESPÍNDOLA,110650,AMALUZA,cabecera_cantonal,True
524,11,LOJA,1106,ESPÍNDOLA,110651,BELLAVISTA,rural,True
525,11,LOJA,1106,ESPÍNDOLA,110652,JIMBURA,rural,True
526,11,LOJA,1106,ESPÍNDOLA,110653,SANTA TERESITA,rural,True
527,11,LOJA,1106,ESPÍNDOLA,110654,27 DE ABRIL,rural,True
528,11,LOJA,1106,ESPÍNDOLA,110655,EL INGENIO,rural,True
529,11,LOJA,1106,ESPÍNDOLA,110656,EL AIRO,rural,True
530,11,LOJA,1107,GONZANAMÁ,110750,GONZANAMÁ,cabecera_cantonal,True
531,11,LOJA,1107,GONZANAMÁ,110751,CHANGAIMINA,rural,True
532,11,LOJA,1107,GONZANAMÁ,110753,NAMBACOLA,rural,True
533,11,LOJA,1107,GONZANAMÁ,110754,PURUNUMA,rural,True
534,11,LOJA,1107,GONZANAMÁ,110756,SACAPALCA,rural,True
535,11,LOJA,1108,MACARÁ,110850,MACARÁ,cabecera_cantonal,True
536,11,LOJA,1108,MACARÁ,110851,LARAMA,rural,True
537,11,LOJA,1108,MACARÁ,110852,LA VICTORIA,rural,True
538,11,LOJA,1108,MACARÁ,110853,SABIANGO,rural,True
539,11,LOJA,1109,PALTAS,110950,CATACOCHA,cabecera_cantonal,True
540,11,LOJA,1109,PALTAS,110951,CANGONAMÁ,rural,True
541,11,LOJA,1109,PALTAS,110952,GUACHANAMÁ,rural,True
542,11,LOJA,1109,PALTAS,110954,LAURO GUERRERO,rural,True
543,11,LOJA,1109,PALTAS,110956,ORIANGA,rural,True
544,11,LOJA,1109,PALTAS,110957,SAN ANTONIO,rural,True
545,11,LOJA,1109,PALTAS,110958,CASANGA,rural,True
546,11,LOJA,1109,PALTAS,110959,YAMANA,rural,True
547,11,LOJA,1110,PUYANGO,111050,ALAMOR,cabecera_cantonal,True
548,11,LOJA,1110,PUYANGO,111051,CIANO,rural,True
